id_2374	id_2307	0
id_1603	id_1177	1
id_748	id_2057	0
id_985	id_2295	1
id_864	id_1353	1
id_468	id_2011	0
id_2510	id_1535	1
id_2447	id_229	0
id_1610	id_226	0
id_977	id_1666	0
id_1223	id_665	0
id_420	id_1048	1
id_887	id_852	1
id_2012	id_858	0
id_462	id_1221	1
id_293	id_1153	1
id_444	id_1969	0
id_1517	id_1623	1
id_2475	id_2236	1
id_1245	id_855	0
id_1309	id_884	0
id_557	id_1438	0
id_1476	id_1960	0
id_2123	id_534	0
id_1293	id_347	1
id_1271	id_478	0
id_1411	id_829	0
id_1867	id_352	0
id_999	id_1995	0
id_1497	id_1328	1
id_1328	id_305	0
id_738	id_377	0
id_556	id_1071	0
id_819	id_998	0
id_2444	id_2518	1
id_1964	id_1870	0
id_25	id_2309	1
id_2249	id_1266	1
id_911	id_2050	0
id_1790	id_561	1
id_1383	id_638	0
id_2043	id_835	0
id_1655	id_2370	0
id_356	id_293	1
id_532	id_1062	0
id_920	id_1495	0
id_1578	id_147	0
id_2137	id_372	1
id_179	id_433	1
id_1125	id_430	0
id_1578	id_2356	0
id_1467	id_1793	1
id_559	id_589	1
id_576	id_1291	1
id_1383	id_220	0
id_1263	id_2163	0
id_956	id_1903	0
id_20	id_1138	1
id_2355	id_1107	1
id_1559	id_888	1
id_946	id_613	1
id_2045	id_2020	1
id_2465	id_1834	0
id_279	id_1347	1
id_1884	id_1771	0
id_1446	id_2374	1
id_695	id_2251	0
id_2422	id_834	0
id_980	id_1572	0
id_1952	id_688	1
id_1978	id_1832	1
id_816	id_160	1
id_1747	id_1998	0
id_770	id_1431	0
id_555	id_1931	0
id_1162	id_1072	1
id_500	id_1548	0
id_280	id_539	1
id_1801	id_2172	0
id_518	id_927	0
id_194	id_1451	1
id_1104	id_1694	1
id_676	id_2057	0
id_1433	id_1957	0
id_843	id_478	0
id_767	id_1961	0
id_1237	id_1636	1
id_514	id_1107	0
id_737	id_919	1
id_1659	id_394	1
id_2274	id_1105	0
id_1021	id_1621	0
id_944	id_2277	0
id_1132	id_1653	1
id_1516	id_111	0
id_1509	id_221	0
id_1532	id_1506	0
id_560	id_2530	0
id_2249	id_1247	1
id_108	id_80	1
id_1998	id_539	1
id_1344	id_454	0
id_2143	id_769	1
id_1569	id_980	0
id_524	id_1318	0
id_1799	id_2323	1
id_1173	id_1997	1
id_1940	id_49	1
id_1796	id_1773	0
id_1309	id_2464	0
id_525	id_836	0
id_2393	id_1007	0
id_1061	id_2354	0
id_1463	id_1376	1
id_1239	id_2229	0
id_1470	id_203	1
id_1125	id_332	0
id_432	id_1591	0
id_2131	id_1550	0
id_1754	id_2251	1
id_2507	id_616	1
id_2308	id_827	1
id_2329	id_1383	0
id_1217	id_21	1
id_990	id_477	0
id_57	id_2259	1
id_1767	id_1821	1
id_1034	id_1423	1
id_1034	id_2445	1
id_2382	id_910	1
id_660	id_264	0
id_925	id_1343	1
id_2528	id_673	1
id_2049	id_1618	0
id_2111	id_2397	1
id_1416	id_906	1
id_1267	id_284	1
id_819	id_1027	0
id_363	id_842	0
id_146	id_783	0
id_1749	id_1317	0
id_1919	id_1509	0
id_329	id_1842	0
id_2092	id_2147	1
id_902	id_2077	0
id_2354	id_1816	0
id_1393	id_1680	1
id_723	id_1905	0
id_1346	id_474	0
id_380	id_1533	1
id_2043	id_102	0
id_2053	id_2389	1
id_847	id_1927	0
id_1075	id_858	0
id_688	id_1437	1
id_1707	id_1092	0
id_857	id_1875	1
id_2448	id_466	1
id_1635	id_406	1
id_279	id_184	1
id_1093	id_1998	1
id_2070	id_769	0
id_2422	id_1693	0
id_997	id_521	0
id_209	id_1282	1
id_1114	id_1432	1
id_637	id_2004	0
id_2422	id_844	0
id_160	id_101	1
id_991	id_535	0
id_2407	id_2377	0
id_2443	id_2400	0
id_560	id_1099	0
id_200	id_193	1
id_2146	id_42	0
id_2326	id_1743	1
id_784	id_1287	0
id_2473	id_842	0
id_2283	id_1031	1
